total_return_pct,final_capital,trades,win_rate,profit_factor,avg_win,avg_loss,best_trade,worst_trade,max_drawdown,long_trades,short_trades,liquidated,st_period,st_mult,ao_fast,ao_slow,vol_threshold,sl_atr_mult,ts_activation,ts_trail_atr_mult
-65.49,34.51,62,50.0,0.71,1.5907,-2.2547,7.5623,-3.6459,-71.59,33,29,False,14,4.0,7,21,1.3,2.0,1.5,1.5
-65.52,34.48,54,48.15,0.7,1.9455,-2.5681,9.6409,-4.9893,-82.39,29,25,False,10,4.0,7,21,1.5,3.0,1.5,2.0
-65.52,34.48,68,30.88,0.84,3.4262,-1.829,8.4819,-3.6459,-85.56,36,32,False,14,4.0,7,34,1.0,2.0,1.5,3.0
-65.53,34.47,96,57.29,0.72,1.8088,-3.3911,6.2783,-6.0548,-81.44,48,48,False,7,3.0,5,21,1.0,4.0,2.0,1.5
-65.55,34.45,48,33.33,0.84,3.8129,-2.281,9.4146,-4.6732,-88.23,24,24,False,7,4.0,7,34,1.5,2.0,3.0,2.0
-65.55,34.45,66,42.42,0.56,2.1864,-2.8745,7.6879,-6.9249,-68.06,38,28,False,7,2.0,7,21,1.0,4.0,1.5,3.0
-65.56,34.44,59,30.51,0.66,2.9981,-1.9956,7.6879,-3.6992,-72.55,36,23,False,7,2.0,7,34,1.0,2.0,2.0,3.0
-65.58,34.42,55,34.55,0.7,2.7102,-2.0434,4.4634,-3.6887,-87.13,25,30,False,7,3.0,7,21,1.5,2.0,3.0,1.5
-65.58,34.42,84,34.52,0.9,3.5449,-2.0829,9.4245,-3.6459,-80.18,43,41,False,14,4.0,5,21,1.0,2.0,2.0,3.0
-65.6,34.4,50,50.0,0.59,2.0168,-3.3945,9.6409,-6.6525,-77.66,24,26,False,10,4.0,7,34,1.5,4.0,1.5,2.0
-65.63,34.37,70,62.86,0.68,1.481,-3.6734,7.2379,-6.7244,-79.02,37,33,False,7,4.0,7,21,1.0,4.0,1.5,1.5
-65.64,34.36,73,45.21,0.83,3.3271,-3.3097,9.7706,-5.0984,-87.05,39,34,False,14,4.0,5,34,1.0,3.0,3.0,2.0
-65.65,34.35,54,42.59,0.57,2.7298,-3.5318,5.8019,-6.4865,-83.52,24,30,False,7,3.0,7,34,1.3,4.0,3.0,2.0
-65.67,34.33,66,56.06,0.82,1.8559,-2.8866,7.2379,-5.0433,-82.08,35,31,False,7,4.0,5,21,1.3,3.0,1.5,1.5
-65.67,34.33,59,38.98,0.74,3.0238,-2.6188,8.2874,-4.9893,-84.59,30,29,False,10,4.0,5,34,1.3,3.0,1.5,3.0
-65.69,34.31,62,45.16,0.62,2.6913,-3.6007,4.8258,-6.4865,-85.88,28,34,False,7,3.0,5,34,1.3,4.0,3.0,1.5
-65.71,34.29,47,40.43,0.76,3.6034,-3.1965,9.4146,-5.0433,-86.53,24,23,False,7,4.0,7,34,1.5,3.0,3.0,2.0
-65.71,34.29,41,36.59,0.52,1.9313,-2.1358,3.3126,-3.2253,-61.87,23,18,False,10,2.0,7,21,1.5,2.0,2.0,1.5
-65.74,34.26,65,44.62,0.71,3.1673,-3.6128,9.0628,-6.7244,-83.91,33,32,False,7,4.0,5,21,1.3,4.0,3.0,3.0
-65.75,34.25,63,41.27,0.66,2.7983,-2.9702,4.6366,-4.915,-88.62,32,31,False,7,3.0,7,34,1.0,3.0,3.0,1.5
-65.76,34.24,53,54.72,0.65,1.6307,-3.0365,7.4485,-4.9893,-79.34,27,26,False,10,4.0,7,34,1.3,3.0,1.5,1.5
-65.78,34.22,49,46.94,0.67,2.1124,-2.8044,5.9099,-4.8439,-73.09,25,24,False,14,3.0,7,34,1.3,3.0,2.0,2.0
-65.79,34.21,57,43.86,0.81,3.4639,-3.3254,9.6409,-5.1641,-87.0,29,28,False,10,4.0,5,34,1.3,3.0,3.0,2.0
-65.79,34.21,63,58.73,0.65,1.6317,-3.5657,5.624,-5.8315,-71.68,32,31,False,14,3.0,7,34,1.0,4.0,2.0,1.5
-65.8,34.2,69,39.13,0.84,3.5883,-2.7325,8.4577,-4.8707,-79.2,37,32,False,10,3.0,7,34,1.0,3.0,3.0,3.0
-65.86,34.14,53,58.49,0.58,1.5481,-3.7823,7.4485,-6.6525,-76.74,25,28,False,10,4.0,7,34,1.3,4.0,1.5,1.5
-65.89,34.11,79,41.77,0.82,2.6679,-2.3408,7.6847,-5.1367,-77.35,44,35,False,10,3.0,5,34,1.0,3.0,1.5,3.0
-65.92,34.08,63,38.1,0.91,3.3913,-2.2939,7.4485,-4.076,-86.3,31,32,False,10,4.0,5,21,1.5,2.0,3.0,1.5
-65.97,34.03,61,37.7,0.87,3.3388,-2.3139,7.472,-4.6732,-86.71,33,28,False,7,4.0,7,21,1.3,2.0,3.0,1.5
-65.97,34.03,69,39.13,0.62,2.4129,-2.506,10.6695,-6.849,-68.14,35,34,False,10,3.0,7,21,1.3,4.0,1.5,3.0
-65.98,34.02,63,50.79,0.82,2.4983,-3.1575,9.6409,-5.1641,-82.77,32,31,False,10,4.0,5,21,1.3,3.0,2.0,2.0
-65.99,34.01,49,40.82,0.54,2.8073,-3.5651,5.1628,-6.849,-74.46,23,26,False,10,3.0,5,34,1.5,4.0,3.0,1.5
-66.0,34.0,66,34.85,0.7,2.6481,-2.0345,7.6879,-4.3096,-80.63,38,28,False,7,2.0,5,34,1.0,2.0,1.5,3.0
-66.02,33.98,76,42.11,0.62,2.0834,-2.4532,7.6847,-6.849,-68.03,34,42,False,10,3.0,5,21,1.3,4.0,1.5,3.0
-66.03,33.97,47,38.3,0.62,3.4754,-3.4581,8.451,-6.2535,-74.64,23,24,False,14,3.0,7,34,1.3,4.0,3.0,3.0
-66.04,33.96,55,36.36,0.73,2.6152,-2.034,4.3374,-3.2767,-86.98,26,29,False,7,3.0,7,34,1.3,2.0,3.0,1.5
-66.06,33.94,48,35.42,0.84,2.976,-1.9502,6.5432,-3.2753,-76.8,23,25,False,14,3.0,5,34,1.5,2.0,2.0,3.0
-66.06,33.94,87,43.68,0.94,3.4285,-2.8424,10.778,-4.9129,-88.63,47,40,False,14,3.0,5,21,1.0,3.0,3.0,3.0
-66.07,33.93,52,42.31,0.79,3.5829,-3.3332,9.6409,-5.1641,-85.98,27,25,False,10,4.0,5,34,1.5,3.0,3.0,2.0
-66.07,33.93,55,30.91,0.81,3.5305,-1.9483,8.5156,-3.6887,-86.74,25,30,False,7,3.0,7,21,1.5,2.0,3.0,3.0
-66.09,33.91,60,38.33,0.81,3.5113,-2.6789,9.0628,-5.0433,-86.38,34,26,False,7,4.0,7,21,1.3,3.0,2.0,3.0
-66.1,33.9,67,38.81,0.72,3.6927,-3.2678,10.6695,-6.849,-81.95,35,32,False,10,3.0,7,21,1.3,4.0,3.0,3.0
-66.1,33.9,47,40.43,0.6,2.1637,-2.4585,7.6847,-5.1367,-69.55,23,24,False,10,3.0,5,34,1.5,3.0,1.5,3.0
-66.11,33.89,99,43.43,0.79,2.6068,-2.5494,10.6695,-5.8765,-71.53,51,48,False,10,3.0,5,21,1.0,4.0,1.5,3.0
-66.15,33.85,74,52.7,0.66,1.7003,-2.8862,5.5304,-5.1367,-73.85,36,38,False,10,3.0,5,21,1.3,3.0,2.0,1.5
-66.17,33.83,78,44.87,0.62,2.2107,-2.8828,7.9745,-6.9249,-72.36,43,35,False,7,2.0,5,21,1.0,4.0,1.5,3.0
-66.19,33.81,75,60.0,0.74,2.1204,-4.2771,7.5623,-6.598,-75.3,37,38,False,14,4.0,5,21,1.0,4.0,2.0,1.5
-66.21,33.79,50,52.0,0.63,1.5401,-2.6694,4.5068,-4.566,-73.54,25,25,False,14,3.0,7,34,1.3,3.0,1.5,1.5
-66.22,33.78,68,52.94,0.53,1.6069,-3.4201,6.0509,-6.9249,-67.38,38,30,False,7,2.0,7,21,1.0,4.0,1.5,2.0
-66.23,33.77,64,43.75,0.77,2.0698,-2.0889,9.7706,-3.6459,-75.89,33,31,False,14,4.0,5,21,1.5,2.0,1.5,2.0
-66.26,33.74,99,42.42,0.86,3.455,-2.968,10.6695,-6.2905,-82.23,54,45,False,10,3.0,5,21,1.0,4.0,3.0,3.0
-66.26,33.74,68,55.88,0.54,1.3442,-3.1732,6.2783,-6.2393,-80.61,31,37,False,7,3.0,7,21,1.3,4.0,1.5,1.5
-66.29,33.71,55,30.91,0.65,2.8654,-1.9659,7.6523,-3.2253,-84.18,30,25,False,10,2.0,7,21,1.3,2.0,3.0,3.0
-66.29,33.71,54,48.15,0.71,3.2485,-4.2202,7.4485,-6.6525,-83.99,28,26,False,10,4.0,7,21,1.5,4.0,3.0,1.5
-66.3,33.7,91,56.04,0.67,1.5612,-2.9514,8.5397,-5.8765,-73.39,51,40,False,10,3.0,7,21,1.0,4.0,1.5,2.0
-66.3,33.7,56,39.29,0.66,2.9905,-2.9197,8.0265,-6.0851,-78.66,23,33,False,10,3.0,5,21,1.5,3.0,3.0,2.0
-66.33,33.67,67,37.31,0.93,3.4956,-2.2395,9.2916,-4.076,-86.33,33,34,False,10,4.0,5,21,1.3,2.0,3.0,3.0
-66.35,33.65,43,41.86,0.65,2.8538,-3.164,5.9099,-4.9129,-73.45,21,22,False,14,3.0,5,34,1.5,3.0,3.0,2.0
-66.35,33.65,51,43.14,0.63,2.9941,-3.5885,6.5284,-6.4865,-84.86,23,28,False,7,3.0,7,21,1.5,4.0,3.0,2.0
-66.37,33.63,49,40.82,0.6,3.1022,-3.5651,8.4577,-6.849,-73.82,23,26,False,10,3.0,5,34,1.5,4.0,3.0,3.0
-66.41,33.59,81,37.04,0.78,3.2076,-2.425,9.4245,-4.9485,-82.81,41,40,False,14,4.0,5,21,1.0,3.0,1.5,3.0
-66.41,33.59,48,39.58,0.53,2.2708,-2.7816,7.5425,-5.533,-78.11,20,28,False,7,3.0,5,34,1.5,3.0,2.0,3.0
-66.44,33.56,57,36.84,0.64,2.6453,-2.404,5.4608,-3.6992,-69.98,34,23,False,7,2.0,7,34,1.0,2.0,3.0,2.0
-66.44,33.56,50,50.0,0.67,2.6851,-4.0294,9.6409,-6.6525,-78.21,24,26,False,10,4.0,7,34,1.5,4.0,2.0,2.0
-66.45,33.55,51,37.25,0.72,3.4061,-2.7914,7.9479,-5.0433,-85.97,27,24,False,7,4.0,5,34,1.5,3.0,2.0,3.0
-66.46,33.54,53,43.4,0.7,3.5725,-3.9215,8.2874,-6.6525,-82.84,25,28,False,10,4.0,7,34,1.3,4.0,3.0,3.0
-66.49,33.51,75,46.67,0.66,1.4078,-1.8735,4.3395,-3.5283,-83.39,41,34,False,14,2.0,5,34,1.0,2.0,1.5,1.5
-66.5,33.5,51,33.33,0.81,3.6569,-2.2514,7.4485,-4.076,-86.66,25,26,False,10,4.0,7,34,1.5,2.0,3.0,1.5
-66.52,33.48,75,41.33,0.69,1.972,-2.0165,4.8303,-3.4947,-72.87,39,36,False,14,2.0,7,21,1.0,2.0,2.0,2.0
-66.52,33.48,64,51.56,0.7,2.0239,-3.0655,9.6409,-6.6525,-80.07,30,34,False,10,4.0,5,21,1.3,4.0,1.5,2.0
-66.56,33.44,78,55.13,0.66,1.6062,-2.9697,4.4853,-5.1367,-80.83,44,34,False,10,3.0,5,34,1.0,3.0,2.0,1.5
-66.58,33.42,54,50.0,0.51,1.581,-3.0728,9.4146,-6.7244,-78.2,28,26,False,7,4.0,7,34,1.3,4.0,1.5,2.0
-66.59,33.41,65,41.54,0.83,2.3182,-1.9887,8.5019,-3.6887,-85.04,31,34,False,7,3.0,5,34,1.3,2.0,2.0,2.0
-66.6,33.4,79,51.9,0.68,1.8488,-2.9496,6.2783,-5.533,-87.57,40,39,False,7,3.0,7,21,1.0,3.0,2.0,1.5
-66.61,33.39,63,47.62,0.7,1.5037,-1.9465,3.9104,-3.2253,-73.27,35,28,False,10,2.0,5,21,1.3,2.0,1.5,1.5
-66.63,33.37,65,52.31,0.64,1.7981,-3.0609,9.4146,-6.7244,-79.81,33,32,False,7,4.0,5,21,1.3,4.0,1.5,2.0
-66.65,33.35,64,39.06,0.68,2.9861,-2.8285,9.0628,-6.7244,-83.41,33,31,False,7,4.0,5,21,1.3,4.0,1.5,3.0
-66.65,33.35,64,53.12,0.77,2.6613,-3.9054,9.6409,-6.6525,-80.15,30,34,False,10,4.0,5,21,1.3,4.0,2.0,2.0
-66.65,33.35,60,48.33,0.84,2.6293,-2.9156,9.4146,-5.0433,-82.77,34,26,False,7,4.0,7,21,1.3,3.0,2.0,2.0
-66.67,33.33,95,53.68,0.72,1.9701,-3.1657,8.5019,-6.0548,-80.27,47,48,False,7,3.0,5,21,1.0,4.0,2.0,2.0
-66.71,33.29,73,57.53,0.71,1.3763,-2.6114,4.5068,-4.9129,-75.31,39,34,False,14,3.0,5,34,1.0,3.0,1.5,1.5
-66.74,33.26,69,52.17,0.75,2.3328,-3.3858,9.4146,-6.7244,-79.88,36,33,False,7,4.0,7,21,1.0,4.0,2.0,2.0
-66.74,33.26,53,39.62,0.59,1.7193,-1.9055,4.8303,-3.4947,-68.88,27,26,False,14,2.0,7,21,1.3,2.0,1.5,2.0
-66.76,33.24,66,42.42,0.82,3.297,-2.9714,9.0628,-5.0433,-87.64,35,31,False,7,4.0,5,21,1.3,3.0,3.0,3.0
-66.77,33.23,85,47.06,0.74,1.8838,-2.2618,4.1761,-3.6992,-85.49,48,37,False,7,2.0,5,21,1.0,2.0,2.0,1.5
-66.8,33.2,64,43.75,0.73,1.814,-1.9409,5.4923,-3.6887,-80.91,27,37,False,7,3.0,5,21,1.5,2.0,2.0,2.0
-66.81,33.19,75,44.0,0.68,1.8035,-2.0845,4.3395,-3.4947,-78.63,39,36,False,14,2.0,7,21,1.0,2.0,2.0,1.5
-66.85,33.15,73,45.21,0.81,3.2539,-3.3097,8.2465,-5.0984,-86.0,39,34,False,14,4.0,5,34,1.0,3.0,3.0,1.5
-66.86,33.14,64,32.81,0.75,3.0566,-1.9871,8.4819,-3.6459,-82.83,34,30,False,14,4.0,5,34,1.3,2.0,1.5,3.0
-66.87,33.13,53,39.62,0.55,2.1448,-2.5468,7.5425,-4.915,-79.9,23,30,False,7,3.0,7,34,1.3,3.0,2.0,3.0
-66.89,33.11,63,38.1,0.74,3.394,-2.8293,8.3735,-4.915,-86.6,32,31,False,7,3.0,7,34,1.0,3.0,3.0,3.0
-66.9,33.1,71,53.52,0.73,1.6237,-2.5498,6.4073,-4.785,-76.13,38,33,False,10,3.0,7,34,1.0,3.0,1.5,2.0
-66.91,33.09,63,38.1,0.72,2.3618,-2.0172,7.6523,-3.2253,-81.05,35,28,False,10,2.0,5,21,1.3,2.0,3.0,3.0
-66.94,33.06,68,51.47,0.63,1.876,-3.155,9.7706,-6.598,-76.36,35,33,False,14,4.0,7,21,1.0,4.0,1.5,2.0
-66.97,33.03,66,57.58,0.67,1.5173,-3.0746,7.5623,-4.9139,-78.5,35,31,False,14,4.0,7,34,1.0,3.0,1.5,1.5
-66.99,33.01,48,52.08,0.44,1.2314,-3.0303,3.2698,-5.533,-81.51,20,28,False,7,3.0,5,34,1.5,3.0,1.5,1.5
-67.0,33.0,50,40.0,0.69,2.0201,-1.9585,7.5002,-3.0422,-67.47,28,22,False,14,2.0,5,21,1.5,2.0,3.0,3.0
-67.03,32.97,52,51.92,0.75,2.3069,-3.3214,7.4485,-5.1641,-81.95,28,24,False,10,4.0,7,21,1.5,3.0,2.0,1.5
-67.05,32.95,67,41.79,0.67,3.1713,-3.3824,8.5019,-6.4865,-86.31,32,35,False,7,3.0,7,21,1.3,4.0,3.0,2.0
-67.06,32.94,49,53.06,0.53,1.7019,-3.642,5.624,-6.088,-70.1,25,24,False,14,3.0,7,34,1.3,4.0,2.0,1.5
-67.08,32.92,69,49.28,0.74,3.2363,-4.2569,8.2465,-6.598,-81.75,36,33,False,14,4.0,5,34,1.0,4.0,3.0,1.5
-67.1,32.9,61,37.7,0.83,3.1319,-2.2862,7.4485,-4.076,-87.66,31,30,False,10,4.0,7,21,1.3,2.0,3.0,1.5
-67.1,32.9,65,41.54,0.62,2.4753,-2.8324,7.2251,-6.5506,-72.78,32,33,False,14,3.0,5,21,1.3,4.0,2.0,3.0
-67.11,32.89,86,51.16,0.74,1.847,-2.6175,8.5397,-5.1367,-79.21,49,37,False,10,3.0,7,21,1.0,3.0,2.0,2.0
-67.12,32.88,60,40.0,0.83,3.7576,-3.0254,9.0628,-5.0433,-87.78,34,26,False,7,4.0,7,21,1.3,3.0,3.0,3.0
-67.14,32.86,59,42.37,0.71,3.5887,-3.7422,9.0628,-6.7244,-84.57,32,27,False,7,4.0,7,21,1.3,4.0,3.0,3.0
-67.15,32.85,60,56.67,0.72,2.2973,-4.161,7.4485,-6.6525,-79.23,29,31,False,10,4.0,5,21,1.5,4.0,2.0,1.5
-67.15,32.85,74,48.65,0.66,1.8822,-2.6956,8.5397,-5.1367,-77.62,36,38,False,10,3.0,5,21,1.3,3.0,2.0,2.0
-67.16,32.84,49,40.82,0.53,2.752,-3.5651,5.7624,-6.849,-75.0,23,26,False,10,3.0,5,34,1.5,4.0,3.0,2.0
-67.17,32.83,48,41.67,0.79,2.0449,-1.848,5.9099,-3.2753,-65.25,23,25,False,14,3.0,5,34,1.5,2.0,1.5,2.0
-67.2,32.8,82,59.76,0.58,1.2867,-3.2831,4.4853,-6.849,-78.53,45,37,False,10,3.0,5,34,1.0,4.0,1.5,1.5
-67.21,32.79,70,54.29,0.68,1.6293,-2.859,4.4853,-4.8707,-78.62,38,32,False,10,3.0,7,34,1.0,3.0,2.0,1.5
-67.21,32.79,52,40.38,0.74,3.2789,-2.9932,8.2874,-5.1641,-85.66,27,25,False,10,4.0,5,34,1.5,3.0,2.0,3.0
-67.24,32.76,87,41.38,0.89,2.9235,-2.313,10.778,-4.9129,-82.67,47,40,False,14,3.0,5,21,1.0,3.0,1.5,3.0
-67.24,32.76,58,53.45,0.76,2.2221,-3.341,7.4485,-5.1641,-82.07,30,28,False,10,4.0,5,21,1.5,3.0,2.0,1.5
-67.24,32.76,55,38.18,0.48,1.9403,-2.4971,7.5425,-6.2393,-78.82,23,32,False,7,3.0,7,34,1.3,4.0,1.5,3.0
-67.25,32.75,42,47.62,0.67,1.3441,-1.823,2.8181,-3.044,-72.08,19,23,False,14,3.0,7,34,1.5,2.0,1.5,1.5
-67.25,32.75,51,43.14,0.76,3.2177,-3.2319,7.2379,-5.0433,-86.45,27,24,False,7,4.0,5,34,1.5,3.0,3.0,1.5
-67.27,32.73,85,38.82,0.79,2.6907,-2.159,6.9528,-3.3721,-77.79,45,40,False,14,2.0,5,21,1.0,2.0,3.0,1.5
-67.28,32.72,57,43.86,0.74,2.2352,-2.3642,7.5623,-3.6459,-77.32,32,25,False,14,4.0,5,34,1.5,2.0,2.0,1.5
-67.29,32.71,57,43.86,0.79,3.366,-3.3254,7.4485,-5.1641,-86.26,29,28,False,10,4.0,5,34,1.3,3.0,3.0,1.5
-67.32,32.68,52,38.46,0.87,3.0717,-2.2183,9.4146,-4.6732,-78.22,28,24,False,7,4.0,7,21,1.5,2.0,2.0,2.0
-67.35,32.65,85,43.53,0.74,2.0682,-2.1425,7.9745,-3.6992,-85.68,48,37,False,7,2.0,5,21,1.0,2.0,2.0,2.0
-67.38,32.62,52,42.31,0.77,3.5008,-3.3332,7.4485,-5.1641,-85.63,27,25,False,10,4.0,5,34,1.5,3.0,3.0,1.5
-67.38,32.62,95,55.79,0.69,1.6864,-3.0936,8.5019,-6.0548,-75.18,47,48,False,7,3.0,5,21,1.0,4.0,1.5,2.0
-67.39,32.61,47,31.91,0.87,3.8312,-2.0651,8.451,-3.2753,-82.29,22,25,False,14,3.0,5,34,1.5,2.0,3.0,3.0
-67.42,32.58,49,53.06,0.6,1.6171,-3.0227,7.4485,-4.9893,-79.86,25,24,False,10,4.0,7,34,1.5,3.0,1.5,1.5
-67.44,32.56,48,37.5,0.62,3.0358,-2.9448,8.0265,-5.1367,-79.5,23,25,False,10,3.0,7,21,1.5,3.0,3.0,2.0
-67.45,32.55,58,39.66,0.67,3.1732,-3.1218,8.2874,-6.6525,-82.33,28,30,False,10,4.0,5,34,1.3,4.0,1.5,3.0
-67.46,32.54,75,54.67,0.66,1.406,-2.5751,5.5304,-5.1367,-74.87,36,39,False,10,3.0,5,21,1.3,3.0,1.5,1.5
-67.48,32.52,58,50.0,0.64,1.9885,-3.0981,9.6409,-6.6525,-80.64,29,29,False,10,4.0,7,21,1.3,4.0,1.5,2.0
-67.52,32.48,52,44.23,0.6,2.7716,-3.665,5.6941,-6.5506,-75.62,25,27,False,14,3.0,5,21,1.5,4.0,3.0,1.5
-67.55,32.45,56,33.93,0.86,3.7967,-2.2705,9.6409,-4.076,-88.43,28,28,False,10,4.0,5,34,1.5,2.0,3.0,2.0
-67.55,32.45,64,39.06,0.7,3.1665,-2.895,8.5397,-5.1367,-81.32,33,31,False,10,3.0,7,21,1.3,3.0,3.0,2.0
-67.57,32.43,84,39.29,0.69,2.7448,-2.5758,10.4584,-6.2734,-73.96,42,42,False,7,3.0,7,21,1.0,4.0,1.5,3.0
-67.58,32.42,65,41.54,0.79,2.9429,-2.6582,9.0628,-5.0433,-86.99,34,31,False,7,4.0,5,21,1.3,3.0,2.0,3.0
-67.59,32.41,67,41.79,0.65,3.1108,-3.4238,8.5397,-6.849,-81.35,35,32,False,10,3.0,7,21,1.3,4.0,3.0,2.0
-67.6,32.4,60,50.0,0.61,1.8607,-3.0388,9.4146,-6.7244,-80.4,33,27,False,7,4.0,7,21,1.3,4.0,1.5,2.0
-67.62,32.38,76,40.79,0.66,2.2818,-2.3747,10.4584,-6.2393,-73.68,32,44,False,7,3.0,5,21,1.3,4.0,1.5,3.0
-67.66,32.34,95,41.05,0.74,2.6196,-2.4639,10.4584,-6.0548,-71.99,45,50,False,7,3.0,5,21,1.0,4.0,1.5,3.0
-67.66,32.34,86,52.33,0.66,1.7271,-2.8709,8.5397,-4.9223,-78.98,51,35,False,10,2.0,5,21,1.0,3.0,1.5,2.0
-67.69,32.31,68,54.41,0.72,2.5846,-4.266,9.7706,-6.598,-76.9,35,33,False,14,4.0,7,21,1.0,4.0,2.0,2.0
-67.71,32.29,83,56.63,0.7,1.7994,-3.3329,8.573,-6.0166,-76.78,46,37,False,14,3.0,7,21,1.0,4.0,2.0,2.0
-67.75,32.25,61,36.07,0.85,3.428,-2.2638,7.4485,-4.076,-88.03,30,31,False,10,4.0,5,34,1.3,2.0,3.0,1.5
-67.78,32.22,59,59.32,0.58,1.5328,-3.8851,7.2379,-6.7244,-78.55,31,28,False,7,4.0,5,34,1.3,4.0,1.5,1.5
-67.79,32.21,74,37.84,0.83,3.1433,-2.3159,8.2465,-3.6459,-84.08,39,35,False,14,4.0,7,21,1.0,2.0,3.0,1.5
-67.79,32.21,55,41.82,0.56,2.6223,-3.3536,4.4853,-6.3801,-80.0,27,28,False,10,3.0,7,34,1.3,4.0,3.0,1.5
-67.79,32.21,81,55.56,0.65,1.4896,-2.8522,4.1761,-5.1937,-76.86,46,35,False,7,2.0,5,21,1.0,3.0,1.5,1.5
-67.79,32.21,53,54.72,0.66,1.5444,-2.8168,5.6941,-4.9129,-75.42,27,26,False,14,3.0,5,21,1.5,3.0,1.5,1.5
-67.81,32.19,63,41.27,0.68,2.876,-2.9702,6.4073,-4.915,-88.15,32,31,False,7,3.0,7,34,1.0,3.0,3.0,2.0
-67.81,32.19,80,53.75,0.61,1.7567,-3.3615,7.9745,-6.9249,-73.07,44,36,False,7,2.0,5,21,1.0,4.0,1.5,2.0
-67.82,32.18,47,42.55,0.52,2.5499,-3.665,4.553,-6.5506,-74.29,24,23,False,14,3.0,7,21,1.5,4.0,3.0,1.5
-67.82,32.18,84,57.14,0.59,1.4409,-3.2375,6.2783,-6.2734,-79.18,42,42,False,7,3.0,7,21,1.0,4.0,1.5,1.5
-67.82,32.18,57,49.12,0.57,1.44,-2.4464,4.5639,-5.1367,-71.8,25,32,False,10,3.0,5,21,1.5,3.0,1.5,2.0
-67.83,32.17,78,42.31,0.67,2.1799,-2.3983,7.9745,-5.1937,-78.13,44,34,False,7,2.0,5,21,1.0,3.0,1.5,3.0
-67.85,32.15,49,38.78,0.61,2.0838,-2.1595,3.4226,-3.2253,-72.53,27,22,False,10,2.0,5,21,1.5,2.0,3.0,2.0
-67.86,32.14,48,39.58,0.79,2.4056,-1.9903,5.9099,-3.2753,-74.08,23,25,False,14,3.0,5,34,1.5,2.0,2.0,2.0
-67.87,32.13,47,42.55,0.51,2.5102,-3.665,6.6477,-6.5506,-75.13,24,23,False,14,3.0,7,21,1.5,4.0,3.0,2.0
-67.9,32.1,83,45.78,0.68,2.4936,-3.1111,6.9644,-4.9285,-81.27,49,34,False,10,2.0,5,21,1.0,3.0,3.0,1.5
-67.9,32.1,66,43.94,0.8,1.8638,-1.8168,6.4073,-3.1367,-82.4,35,31,False,7,3.0,7,34,1.0,2.0,1.5,2.0
-67.92,32.08,78,39.74,0.79,3.2606,-2.721,9.4245,-5.0984,-83.58,39,39,False,14,4.0,5,21,1.0,3.0,2.0,3.0
-67.92,32.08,53,50.94,0.66,2.5694,-4.0141,9.6409,-6.6525,-79.29,25,28,False,10,4.0,7,34,1.3,4.0,2.0,2.0
-67.95,32.05,69,44.93,0.69,2.7561,-3.2643,6.4073,-6.3801,-79.82,38,31,False,10,3.0,7,34,1.0,4.0,3.0,2.0
-68.02,31.98,59,42.37,0.7,3.0352,-3.2074,8.5156,-6.4865,-85.03,25,34,False,7,3.0,5,21,1.5,4.0,3.0,3.0
-68.02,31.98,74,40.54,0.72,2.963,-2.7871,9.0628,-6.7244,-84.09,38,36,False,7,4.0,5,21,1.0,4.0,1.5,3.0
-68.03,31.97,53,35.85,0.83,3.4209,-2.2935,7.2379,-4.6732,-87.99,27,26,False,7,4.0,5,34,1.5,2.0,3.0,1.5
-68.09,31.91,61,49.18,0.52,1.6931,-3.1235,3.8779,-5.533,-86.48,27,34,False,7,3.0,5,34,1.3,3.0,2.0,1.5
-68.09,31.91,60,53.33,0.8,2.2365,-3.2048,7.472,-5.0433,-83.36,34,26,False,7,4.0,7,21,1.3,3.0,2.0,1.5
-68.1,31.9,49,42.86,0.6,2.8274,-3.563,8.3735,-6.4865,-82.43,21,28,False,7,3.0,5,34,1.5,4.0,3.0,3.0
-68.13,31.87,83,43.37,0.62,2.0676,-2.5427,7.6523,-4.9223,-77.35,48,35,False,10,2.0,5,21,1.0,3.0,2.0,3.0
-68.17,31.83,55,36.36,0.75,2.6762,-2.034,5.6949,-3.2767,-85.15,26,29,False,7,3.0,7,34,1.3,2.0,3.0,2.0
-68.19,31.81,69,44.93,0.71,3.4415,-3.961,8.4819,-6.598,-84.5,36,33,False,14,4.0,5,34,1.0,4.0,3.0,3.0
-68.22,31.78,67,43.28,0.65,2.9741,-3.4712,8.7802,-6.4865,-88.1,32,35,False,7,3.0,7,21,1.3,4.0,3.0,1.5
-68.23,31.77,63,52.38,0.55,1.3745,-2.7675,4.6366,-4.705,-86.15,32,31,False,7,3.0,7,34,1.0,3.0,1.5,1.5
-68.24,31.76,50,56.0,0.53,1.5706,-3.7823,7.4485,-6.6525,-77.97,24,26,False,10,4.0,7,34,1.5,4.0,1.5,1.5
-68.27,31.73,51,37.25,0.62,3.1285,-2.9993,6.5284,-5.533,-86.31,23,28,False,7,3.0,7,21,1.5,3.0,3.0,2.0
-68.31,31.69,66,53.03,0.57,1.316,-2.5924,4.4853,-5.1367,-75.76,34,32,False,10,3.0,7,21,1.3,3.0,1.5,1.5
-68.33,31.67,75,41.33,0.86,3.4081,-2.7809,9.0628,-5.0433,-88.23,39,36,False,7,4.0,5,21,1.0,3.0,3.0,3.0
-68.35,31.65,60,51.67,0.63,2.4925,-4.2387,9.7706,-6.598,-75.35,31,29,False,14,4.0,5,34,1.3,4.0,2.0,2.0
